1,84.1
3,84.0
5,85.9
7,87.8
9,88.7
10,88.9
13,89.2
15,89.8
17,90.3
20,90.7
22,91.2
24,91.0
26,91.6
28,91.5
30,91.4
32,91.4
34,91.6
36,91.6
40,91.8
50,92.2
20,90.7
